chrom.i.,start.i.,end.i.,chrom.j.,start.j.,end.j.,interaction,Tes,GC,Acc
chr2L,176000,178000,2L,184000,186000,267,1,0.427286357,82.19287177
chr2L,176000,178000,2L,186000,188000,170,0.5,0.383308346,68.77747964
chr2L,176000,178000,2L,188000,190000,185,0.5,0.415542229,83.88968638
chr2L,176000,178000,2L,190000,192000,176,0.5,0.397551224,82.89899664
chr2L,176000,178000,2L,192000,194000,74,0.5,0.387806097,76.06717276
chr2L,176000,178000,2L,194000,196000,125,0.5,0.410044978,87.88987117
chr2L,176000,178000,2L,196000,198000,109,0.5,0.402798601,86.81927393
chr2L,176000,178000,2L,198000,2.00E+05,75,0.5,0.410544728,83.06106299
chr2L,176000,178000,2L,2.00E+05,202000,87,1,0.374812594,75.48786137
chr2L,176000,178000,2L,202000,204000,81,3.5,0.322588706,158.6111242
chr2L,176000,178000,2L,204000,206000,82,1,0.398550725,99.93876001
chr2L,176000,178000,2L,206000,208000,86,3,0.368815592,176.8329517
chr2L,176000,178000,2L,208000,210000,58,1,0.408295852,76.61127543
chr2L,176000,178000,2L,210000,212000,58,0.5,0.333083458,71.7065598
chr2L,176000,178000,2L,212000,214000,81,0.5,0.428785607,89.45872926
chr2L,176000,178000,2L,214000,216000,86,0.5,0.415042479,81.29389947
chr2L,176000,178000,2L,216000,218000,40,0.5,0.392053973,83.8462478
chr2L,176000,178000,2L,218000,220000,48,0.5,0.364067966,68.42150279
chr2L,176000,178000,2L,220000,222000,32,6,0.35882059,186.6556718
chr2L,176000,178000,2L,222000,224000,39,17.5,0.388055972,398.301009
chr2L,176000,178000,2L,224000,226000,9,2,0.384307846,353.4975343
chr2L,178000,180000,2L,178000,180000,445,2,0.394302849,86.87614991
chr2L,178000,180000,2L,180000,182000,694,1,0.405547226,99.77321744
chr2L,178000,180000,2L,182000,184000,145,4.5,0.379310345,238.7831985
chr2L,178000,180000,2L,184000,186000,511,1.5,0.462768616,96.82456376
chr2L,178000,180000,2L,186000,188000,356,1,0.418790605,83.40917163
chr2L,178000,180000,2L,188000,190000,367,1,0.451024488,98.52137838
chr2L,178000,180000,2L,190000,192000,350,1,0.433033483,97.53068863
chr2L,178000,180000,2L,192000,194000,162,1,0.423288356,90.69886476
chr2L,178000,180000,2L,194000,196000,241,1,0.445527236,102.5215632
chr2L,178000,180000,2L,196000,198000,225,1,0.43828086,101.4509659
chr2L,178000,180000,2L,198000,2.00E+05,148,1,0.446026987,97.69275499
chr2L,178000,180000,2L,2.00E+05,202000,189,1.5,0.410294853,90.11955337
chr2L,178000,180000,2L,202000,204000,160,4,0.358070965,173.2428162
chr2L,178000,180000,2L,204000,206000,193,1.5,0.434032984,114.570452
chr2L,178000,180000,2L,206000,208000,115,3.5,0.404297851,191.4646437
chr2L,178000,180000,2L,208000,210000,125,1.5,0.443778111,91.24296742
chr2L,178000,180000,2L,210000,212000,103,1,0.368565717,86.33825179
chr2L,178000,180000,2L,212000,214000,132,1,0.464267866,104.0904213
chr2L,178000,180000,2L,214000,216000,126,1,0.450524738,95.92559147
chr2L,178000,180000,2L,216000,218000,66,1,0.427536232,98.4779398
chr2L,178000,180000,2L,218000,220000,79,1,0.399550225,83.05319479
chr2L,178000,180000,2L,220000,222000,51,6.5,0.394302849,201.2873638
chr2L,178000,180000,2L,222000,224000,63,18,0.423538231,412.932701
chr2L,178000,180000,2L,224000,226000,8,2.5,0.419790105,368.1292263
chr2L,180000,182000,2L,180000,182000,193,0,0.416791604,112.670285
chr2L,180000,182000,2L,182000,184000,131,3.5,0.390554723,251.680266
chr2L,180000,182000,2L,184000,186000,524,0.5,0.474012994,109.7216313
chr2L,180000,182000,2L,186000,188000,340,0,0.430034983,96.30623916
chr2L,180000,182000,2L,188000,190000,333,0,0.462268866,111.4184459
chr2L,180000,182000,2L,190000,192000,320,0,0.444277861,110.4277562
chr2L,180000,182000,2L,192000,194000,127,0,0.434532734,103.5959323
chr2L,180000,182000,2L,194000,196000,223,0,0.456771614,115.4186307
chr2L,180000,182000,2L,196000,198000,184,0,0.449525237,114.3480335
chr2L,180000,182000,2L,198000,2.00E+05,116,0,0.457271364,110.5898225
chr2L,180000,182000,2L,2.00E+05,202000,143,0.5,0.42153923,103.0166209
chr2L,180000,182000,2L,202000,204000,174,3,0.369315342,186.1398838
chr2L,180000,182000,2L,204000,206000,152,0.5,0.445277361,127.4675195
chr2L,180000,182000,2L,206000,208000,119,2.5,0.415542229,204.3617112
chr2L,180000,182000,2L,208000,210000,126,0.5,0.455022489,104.140035
chr2L,180000,182000,2L,210000,212000,70,0,0.379810095,99.23531933
chr2L,180000,182000,2L,212000,214000,117,0,0.475512244,116.9874888
chr2L,180000,182000,2L,214000,216000,115,0,0.461769115,108.822659
chr2L,180000,182000,2L,216000,218000,49,0,0.43878061,111.3750073
chr2L,180000,182000,2L,218000,220000,78,0,0.410794603,95.95026232
chr2L,180000,182000,2L,220000,222000,68,5.5,0.405547226,214.1844313
chr2L,180000,182000,2L,222000,224000,56,17,0.434782609,425.8297685
chr2L,180000,182000,2L,224000,226000,12,1.5,0.431034483,381.0262938
chr2L,182000,184000,2L,182000,184000,32,7,0.364317841,390.6902471
chr2L,182000,184000,2L,184000,186000,341,4,0.447776112,248.7316123
chr2L,182000,184000,2L,186000,188000,233,3.5,0.403798101,235.3162202
chr2L,182000,184000,2L,188000,190000,240,3.5,0.436031984,250.428427
chr2L,182000,184000,2L,190000,192000,227,3.5,0.41804098,249.4377372
chr2L,182000,184000,2L,192000,194000,83,3.5,0.408295852,242.6059133
chr2L,182000,184000,2L,194000,196000,149,3.5,0.430534733,254.4286118
chr2L,182000,184000,2L,196000,198000,124,3.5,0.423288356,253.3580145
chr2L,182000,184000,2L,198000,2.00E+05,82,3.5,0.431034483,249.5998036
chr2L,182000,184000,2L,2.00E+05,202000,113,4,0.395302349,242.026602
chr2L,182000,184000,2L,202000,204000,105,6.5,0.343078461,325.1498648
chr2L,182000,184000,2L,204000,206000,108,4,0.41904048,266.4775006
chr2L,182000,184000,2L,206000,208000,73,6,0.389305347,343.3716922
chr2L,182000,184000,2L,208000,210000,73,4,0.428785607,243.150016
chr2L,182000,184000,2L,210000,212000,50,3.5,0.353573213,238.2453004
chr2L,182000,184000,2L,212000,214000,71,3.5,0.449275362,255.9974698
chr2L,182000,184000,2L,214000,216000,80,3.5,0.435532234,247.8326401
chr2L,182000,184000,2L,216000,218000,36,3.5,0.412543728,250.3849884
chr2L,182000,184000,2L,218000,220000,35,3.5,0.384557721,234.9602434
chr2L,182000,184000,2L,220000,222000,18,9,0.379310345,353.1944124
chr2L,182000,184000,2L,222000,224000,26,20.5,0.408545727,564.8397496
chr2L,182000,184000,2L,224000,226000,3,5,0.404797601,520.0362748
chr2L,184000,186000,2L,184000,186000,845,1,0.531234383,106.7729776
chr2L,184000,186000,2L,186000,188000,1181,0.5,0.487256372,93.35758548
chr2L,184000,186000,2L,188000,190000,1184,0.5,0.519490255,108.4697922
chr2L,184000,186000,2L,190000,192000,1168,0.5,0.50149925,107.4791025
chr2L,184000,186000,2L,192000,194000,486,0.5,0.491754123,100.6472786
chr2L,184000,186000,2L,194000,196000,822,0.5,0.513993003,112.469977
chr2L,184000,186000,2L,196000,198000,568,0.5,0.506746627,111.3993798
chr2L,184000,186000,2L,198000,2.00E+05,435,0.5,0.514492754,107.6411688
chr2L,184000,186000,2L,2.00E+05,202000,515,1,0.47876062,100.0679672
chr2L,184000,186000,2L,202000,204000,497,3.5,0.426536732,183.1912301
chr2L,184000,186000,2L,204000,206000,401,1,0.502498751,124.5188659
chr2L,184000,186000,2L,206000,208000,279,3,0.472763618,201.4130575
chr2L,184000,186000,2L,208000,210000,250,1,0.512243878,101.1913813
chr2L,184000,186000,2L,210000,212000,192,0.5,0.437031484,96.28666564
chr2L,184000,186000,2L,212000,214000,291,0.5,0.532733633,114.0388351
chr2L,184000,186000,2L,214000,216000,268,0.5,0.518990505,105.8740053
chr2L,184000,186000,2L,216000,218000,144,0.5,0.496001999,108.4263536
chr2L,184000,186000,2L,218000,220000,127,0.5,0.468015992,93.00160864
chr2L,184000,186000,2L,220000,222000,127,6,0.462768616,211.2357776
chr2L,184000,186000,2L,222000,224000,87,17.5,0.492003998,422.8811149
chr2L,184000,186000,2L,224000,226000,22,2,0.488255872,378.0776401
chr2L,186000,188000,2L,186000,188000,451,0,0.443278361,79.94219335
chr2L,186000,188000,2L,188000,190000,1151,0,0.475512244,95.0544001
chr2L,186000,188000,2L,190000,192000,1058,0,0.457521239,94.06371035
chr2L,186000,188000,2L,192000,194000,458,0,0.447776112,87.23188648
chr2L,186000,188000,2L,194000,196000,692,0,0.470014993,99.05458489
chr2L,186000,188000,2L,196000,198000,524,0,0.462768616,97.98398765
chr2L,186000,188000,2L,198000,2.00E+05,383,0,0.470514743,94.22577671
chr2L,186000,188000,2L,2.00E+05,202000,534,0.5,0.434782609,86.65257509
chr2L,186000,188000,2L,202000,204000,440,3,0.382558721,169.775838
chr2L,186000,188000,2L,204000,206000,406,0.5,0.45852074,111.1034737
chr2L,186000,188000,2L,206000,208000,253,2.5,0.428785607,187.9976654
chr2L,186000,188000,2L,208000,210000,222,0.5,0.468265867,87.77598914
chr2L,186000,188000,2L,210000,212000,188,0,0.393053473,82.87127351
chr2L,186000,188000,2L,212000,214000,291,0,0.488755622,100.623443
chr2L,186000,188000,2L,214000,216000,231,0,0.475012494,92.45861319
chr2L,186000,188000,2L,216000,218000,121,0,0.452023988,95.01096152
chr2L,186000,188000,2L,218000,220000,152,0,0.424037981,79.58621651
chr2L,186000,188000,2L,220000,222000,77,5.5,0.418790605,197.8203855
chr2L,186000,188000,2L,222000,224000,77,17,0.448025987,409.4657227
chr2L,186000,188000,2L,224000,226000,21,1.5,0.444277861,364.662248
chr2L,188000,190000,2L,188000,190000,679,0,0.507746127,110.1666068
chr2L,188000,190000,2L,190000,192000,1464,0,0.489755122,109.1759171
chr2L,188000,190000,2L,192000,194000,547,0,0.480009995,102.3440932
chr2L,188000,190000,2L,194000,196000,916,0,0.502248876,114.1667916
chr2L,188000,190000,2L,196000,198000,684,0,0.495002499,113.0961944
chr2L,188000,190000,2L,198000,2.00E+05,489,0,0.502748626,109.3379835
chr2L,188000,190000,2L,2.00E+05,202000,603,0.5,0.467016492,101.7647818
chr2L,188000,190000,2L,202000,204000,534,3,0.414792604,184.8880447
chr2L,188000,190000,2L,204000,206000,460,0.5,0.490754623,126.2156805
chr2L,188000,190000,2L,206000,208000,304,2.5,0.46101949,203.1098721
chr2L,188000,190000,2L,208000,210000,270,0.5,0.50049975,102.8881959
chr2L,188000,190000,2L,210000,212000,224,0,0.425287356,97.98348026
chr2L,188000,190000,2L,212000,214000,354,0,0.520989505,115.7356497
chr2L,188000,190000,2L,214000,216000,304,0,0.507246377,107.5708199
chr2L,188000,190000,2L,216000,218000,135,0,0.484257871,110.1231683
chr2L,188000,190000,2L,218000,220000,144,0,0.456271864,94.69842325
chr2L,188000,190000,2L,220000,222000,129,5.5,0.451024488,212.9325922
chr2L,188000,190000,2L,222000,224000,102,17,0.48025987,424.5779295
chr2L,188000,190000,2L,224000,226000,19,1.5,0.476511744,379.7744547
chr2L,190000,192000,2L,190000,192000,774,0,0.471764118,108.1852274
chr2L,190000,192000,2L,192000,194000,725,0,0.462018991,101.3534035
chr2L,190000,192000,2L,194000,196000,1136,0,0.484257871,113.1761019
chr2L,190000,192000,2L,196000,198000,834,0,0.477011494,112.1055046
chr2L,190000,192000,2L,198000,2.00E+05,574,0,0.484757621,108.3472937
chr2L,190000,192000,2L,2.00E+05,202000,682,0.5,0.449025487,100.7740921
chr2L,190000,192000,2L,202000,204000,588,3,0.396801599,183.897355
chr2L,190000,192000,2L,204000,206000,475,0.5,0.472763618,125.2249907
chr2L,190000,192000,2L,206000,208000,352,2.5,0.443028486,202.1191824
chr2L,190000,192000,2L,208000,210000,303,0.5,0.482508746,101.8975061
chr2L,190000,192000,2L,210000,212000,262,0,0.407296352,96.99279052
chr2L,190000,192000,2L,212000,214000,381,0,0.502998501,114.74496
chr2L,190000,192000,2L,214000,216000,382,0,0.489255372,106.5801302
chr2L,190000,192000,2L,216000,218000,157,0,0.466266867,109.1324785
chr2L,190000,192000,2L,218000,220000,155,0,0.43828086,93.70773351
chr2L,190000,192000,2L,220000,222000,102,5.5,0.433033483,211.9419025
chr2L,190000,192000,2L,222000,224000,89,17,0.462268866,423.5872397
chr2L,190000,192000,2L,224000,226000,27,1.5,0.45852074,378.783765
chr2L,192000,194000,2L,192000,194000,134,0,0.452273863,94.5215796
chr2L,192000,194000,2L,194000,196000,620,0,0.474512744,106.344278
chr2L,192000,194000,2L,196000,198000,401,0,0.467266367,105.2736808
chr2L,192000,194000,2L,198000,2.00E+05,268,0,0.475012494,101.5154698
chr2L,192000,194000,2L,2.00E+05,202000,325,0.5,0.43928036,93.94226821
chr2L,192000,194000,2L,202000,204000,300,3,0.387056472,177.0655311
chr2L,192000,194000,2L,204000,206000,232,0.5,0.463018491,118.3931669
chr2L,192000,194000,2L,206000,208000,178,2.5,0.433283358,195.2873585
chr2L,192000,194000,2L,208000,210000,148,0.5,0.472763618,95.06568227
chr2L,192000,194000,2L,210000,212000,117,0,0.397551224,90.16096664
chr2L,192000,194000,2L,212000,214000,191,0,0.493253373,107.9131361
chr2L,192000,194000,2L,214000,216000,161,0,0.479510245,99.74830631
chr2L,192000,194000,2L,216000,218000,78,0,0.456521739,102.3006546
chr2L,192000,194000,2L,218000,220000,77,0,0.428535732,86.87590963
chr2L,192000,194000,2L,220000,222000,56,5.5,0.423288356,205.1100786
chr2L,192000,194000,2L,222000,224000,55,17,0.452523738,416.7554158
chr2L,192000,194000,2L,224000,226000,8,1.5,0.448775612,371.9519411
chr2L,194000,196000,2L,194000,196000,428,0,0.496751624,118.1669764
chr2L,194000,196000,2L,196000,198000,888,0,0.489505247,117.0963792
chr2L,194000,196000,2L,198000,2.00E+05,528,0,0.497251374,113.3381682
chr2L,194000,196000,2L,2.00E+05,202000,651,0.5,0.46151924,105.7649666
chr2L,194000,196000,2L,202000,204000,546,3,0.409295352,188.8882295
chr2L,194000,196000,2L,204000,206000,410,0.5,0.485257371,130.2158653
chr2L,194000,196000,2L,206000,208000,323,2.5,0.455522239,207.1100569
chr2L,194000,196000,2L,208000,210000,288,0.5,0.495002499,106.8883807
chr2L,194000,196000,2L,210000,212000,219,0,0.419790105,101.983665
chr2L,194000,196000,2L,212000,214000,343,0,0.515492254,119.7358345
chr2L,194000,196000,2L,214000,216000,325,0,0.501749125,111.5710047
chr2L,194000,196000,2L,216000,218000,168,0,0.47876062,114.1233531
chr2L,194000,196000,2L,218000,220000,155,0,0.450774613,98.69860804
chr2L,194000,196000,2L,220000,222000,108,5.5,0.445527236,216.932777
chr2L,194000,196000,2L,222000,224000,98,17,0.474762619,428.5781143
chr2L,194000,196000,2L,224000,226000,17,1.5,0.471014493,383.7746395
chr2L,196000,198000,2L,196000,198000,338,0,0.482258871,116.0257819
chr2L,196000,198000,2L,198000,2.00E+05,561,0,0.490004998,112.267571
chr2L,196000,198000,2L,2.00E+05,202000,680,0.5,0.454272864,104.6943694
chr2L,196000,198000,2L,202000,204000,539,3,0.402048976,187.8176322
chr2L,196000,198000,2L,204000,206000,423,0.5,0.478010995,129.145268
chr2L,196000,198000,2L,206000,208000,301,2.5,0.448275862,206.0394597
chr2L,196000,198000,2L,208000,210000,287,0.5,0.487756122,105.8177834
chr2L,196000,198000,2L,210000,212000,184,0,0.412543728,100.9130678
chr2L,196000,198000,2L,212000,214000,301,0,0.508245877,118.6652373
chr2L,196000,198000,2L,214000,216000,285,0,0.494502749,110.5004075
chr2L,196000,198000,2L,216000,218000,137,0,0.471514243,113.0527558
chr2L,196000,198000,2L,218000,220000,127,0,0.443528236,97.6280108
chr2L,196000,198000,2L,220000,222000,95,5.5,0.43828086,215.8621798
chr2L,196000,198000,2L,222000,224000,77,17,0.467516242,427.507517
chr2L,196000,198000,2L,224000,226000,20,1.5,0.463768116,382.7040423
chr2L,198000,2.00E+05,2L,198000,2.00E+05,164,0,0.497751124,108.5093601
chr2L,198000,2.00E+05,2L,2.00E+05,202000,553,0.5,0.462018991,100.9361584
chr2L,198000,2.00E+05,2L,202000,204000,449,3,0.409795102,184.0594213
chr2L,198000,2.00E+05,2L,204000,206000,337,0.5,0.485757121,125.3870571
chr2L,198000,2.00E+05,2L,206000,208000,235,2.5,0.456021989,202.2812487
chr2L,198000,2.00E+05,2L,208000,210000,216,0.5,0.495502249,102.0595725
chr2L,198000,2.00E+05,2L,210000,212000,164,0,0.420289855,97.15485687
chr2L,198000,2.00E+05,2L,212000,214000,225,0,0.515992004,114.9070263
chr2L,198000,2.00E+05,2L,214000,216000,196,0,0.502248876,106.7421965
chr2L,198000,2.00E+05,2L,216000,218000,102,0,0.47926037,109.2945449
chr2L,198000,2.00E+05,2L,218000,220000,83,0,0.451274363,93.86979986
chr2L,198000,2.00E+05,2L,220000,222000,74,5.5,0.446026987,212.1039689
chr2L,198000,2.00E+05,2L,222000,224000,62,17,0.475262369,423.7493061
chr2L,198000,2.00E+05,2L,224000,226000,13,1.5,0.471514243,378.9458313
chr2L,2.00E+05,202000,2L,2.00E+05,202000,383,1,0.426286857,93.36295682
chr2L,2.00E+05,202000,2L,202000,204000,874,3.5,0.374062969,176.4862197
chr2L,2.00E+05,202000,2L,204000,206000,630,1,0.450024988,117.8138555
chr2L,2.00E+05,202000,2L,206000,208000,364,3,0.420289855,194.7080471
chr2L,2.00E+05,202000,2L,208000,210000,310,1,0.459770115,94.48637088
chr2L,2.00E+05,202000,2L,210000,212000,213,0.5,0.384557721,89.58165525
chr2L,2.00E+05,202000,2L,212000,214000,301,0.5,0.48025987,107.3338247
chr2L,2.00E+05,202000,2L,214000,216000,291,0.5,0.466516742,99.16899492
chr2L,2.00E+05,202000,2L,216000,218000,111,0.5,0.443528236,101.7213433
chr2L,2.00E+05,202000,2L,218000,220000,113,0.5,0.415542229,86.29659824
chr2L,2.00E+05,202000,2L,220000,222000,110,6,0.410294853,204.5307672
chr2L,2.00E+05,202000,2L,222000,224000,98,17.5,0.439530235,416.1761045
chr2L,2.00E+05,202000,2L,224000,226000,12,2,0.435782109,371.3726297
chr2L,202000,204000,2L,202000,204000,424,6,0.32183908,259.6094826
chr2L,202000,204000,2L,204000,206000,1007,3.5,0.397801099,200.9371183
chr2L,202000,204000,2L,206000,208000,656,5.5,0.368065967,277.83131
chr2L,202000,204000,2L,208000,210000,455,3.5,0.407546227,177.6096337
chr2L,202000,204000,2L,210000,212000,286,3,0.332333833,172.7049181
chr2L,202000,204000,2L,212000,214000,379,3,0.428035982,190.4570876
chr2L,202000,204000,2L,214000,216000,399,3,0.414292854,182.2922578
chr2L,202000,204000,2L,216000,218000,142,3,0.391304348,184.8446061
chr2L,202000,204000,2L,218000,220000,160,3,0.363318341,169.4198611
chr2L,202000,204000,2L,220000,222000,132,8.5,0.358070965,287.6540301
chr2L,202000,204000,2L,222000,224000,88,20,0.387306347,499.2993673
chr2L,202000,204000,2L,224000,226000,25,4.5,0.383558221,454.4958926
chr2L,204000,206000,2L,204000,206000,659,1,0.473763118,142.2647541
chr2L,204000,206000,2L,206000,208000,1179,3,0.444027986,219.1589458
chr2L,204000,206000,2L,208000,210000,694,1,0.483508246,118.9372695
chr2L,204000,206000,2L,210000,212000,448,0.5,0.408295852,114.0325539
chr2L,204000,206000,2L,212000,214000,588,0.5,0.503998001,131.7847234
chr2L,204000,206000,2L,214000,216000,507,0.5,0.490254873,123.6198936
chr2L,204000,206000,2L,216000,218000,219,0.5,0.467266367,126.1722419
chr2L,204000,206000,2L,218000,220000,247,0.5,0.43928036,110.7474969
chr2L,204000,206000,2L,220000,222000,186,6,0.434032984,228.9816659
chr2L,204000,206000,2L,222000,224000,149,17.5,0.463268366,440.6270031
chr2L,204000,206000,2L,224000,226000,28,2,0.45952024,395.8235284
chr2L,206000,208000,2L,206000,208000,432,5,0.414292854,296.0531374
chr2L,206000,208000,2L,208000,210000,952,3,0.453773113,195.8314612
chr2L,206000,208000,2L,210000,212000,529,2.5,0.37856072,190.9267455
chr2L,206000,208000,2L,212000,214000,736,2.5,0.474262869,208.678915
chr2L,206000,208000,2L,214000,216000,654,2.5,0.46051974,200.5140852
chr2L,206000,208000,2L,216000,218000,278,2.5,0.437531234,203.0664335
chr2L,206000,208000,2L,218000,220000,278,2.5,0.409545227,187.6416885
chr2L,206000,208000,2L,220000,222000,246,8,0.404297851,305.8758575
chr2L,206000,208000,2L,222000,224000,165,19.5,0.433533233,517.5211948
chr2L,206000,208000,2L,224000,226000,33,4,0.429785107,472.71772
chr2L,208000,210000,2L,208000,210000,493,1,0.493253373,95.60978493
chr2L,208000,210000,2L,210000,212000,711,0.5,0.41804098,90.7050693
chr2L,208000,210000,2L,212000,214000,1024,0.5,0.513743128,108.4572388
chr2L,208000,210000,2L,214000,216000,851,0.5,0.5,100.292409
chr2L,208000,210000,2L,216000,218000,339,0.5,0.477011494,102.8447573
chr2L,208000,210000,2L,218000,220000,345,0.5,0.449025487,87.4200123
chr2L,208000,210000,2L,220000,222000,277,6,0.443778111,205.6541813
chr2L,208000,210000,2L,222000,224000,209,17.5,0.473013493,417.2995185
chr2L,208000,210000,2L,224000,226000,33,2,0.469265367,372.4960438
chr2L,210000,212000,2L,210000,212000,276,0,0.342828586,85.80035368
chr2L,210000,212000,2L,212000,214000,954,0,0.438530735,103.5525231
chr2L,210000,212000,2L,214000,216000,795,0,0.424787606,95.38769335
chr2L,210000,212000,2L,216000,218000,311,0,0.4017991,97.94004168
chr2L,210000,212000,2L,218000,220000,266,0,0.373813093,82.51529667
chr2L,210000,212000,2L,220000,222000,217,5.5,0.368565717,200.7494657
chr2L,210000,212000,2L,222000,224000,177,17,0.397801099,412.3948029
chr2L,210000,212000,2L,224000,226000,40,1.5,0.394052974,367.5913281
chr2L,212000,214000,2L,212000,214000,858,0,0.534232884,121.3046926
chr2L,212000,214000,2L,214000,216000,1627,0,0.520489755,113.1398628
chr2L,212000,214000,2L,216000,218000,627,0,0.497501249,115.6922111
chr2L,212000,214000,2L,218000,220000,505,0,0.469515242,100.2674661
chr2L,212000,214000,2L,220000,222000,375,5.5,0.464267866,218.5016351
chr2L,212000,214000,2L,222000,224000,304,17,0.493503248,430.1469723
chr2L,212000,214000,2L,224000,226000,63,1.5,0.489755122,385.3434976
chr2L,214000,216000,2L,214000,216000,739,0,0.506746627,104.975033
chr2L,214000,216000,2L,216000,218000,655,0,0.483758121,107.5273814
chr2L,214000,216000,2L,218000,220000,535,0,0.455772114,92.10263634
chr2L,214000,216000,2L,220000,222000,440,5.5,0.450524738,210.3368053
chr2L,214000,216000,2L,222000,224000,327,17,0.47976012,421.9821426
chr2L,214000,216000,2L,224000,226000,45,1.5,0.476011994,377.1786678
chr2L,216000,218000,2L,216000,218000,123,0,0.460769615,110.0797297
chr2L,216000,218000,2L,218000,220000,294,0,0.432783608,94.65498467
chr2L,216000,218000,2L,220000,222000,230,5.5,0.427536232,212.8891537
chr2L,216000,218000,2L,222000,224000,160,17,0.456771614,424.5344909
chr2L,216000,218000,2L,224000,226000,28,1.5,0.453023488,379.7310161
chr2L,218000,220000,2L,218000,220000,165,0,0.404797601,79.23023966
chr2L,218000,220000,2L,220000,222000,367,5.5,0.399550225,197.4644087
chr2L,218000,220000,2L,222000,224000,255,17,0.428785607,409.1097459
chr2L,218000,220000,2L,224000,226000,38,1.5,0.425037481,364.3062711
chr2L,220000,222000,2L,220000,222000,64,11,0.394302849,315.6985776
chr2L,220000,222000,2L,222000,224000,371,22.5,0.423538231,527.3439149
chr2L,220000,222000,2L,224000,226000,36,7,0.419790105,482.5404401
chr2L,222000,224000,2L,222000,224000,76,34,0.452773613,738.9892521
chr2L,222000,224000,2L,224000,226000,42,18.5,0.449025487,694.1857774
chr2L,224000,226000,2L,224000,226000,20,3,0.445277361,649.3823026
